id,case_number,allegation,ia_finding,crb_decision,unanimous_vote,date_assigned,date_presented,pd_division,complainant_race,complainant_gender,changes,crb_viewed_bwc
22-37,2020-0567,DISCRIMINATION,U,A,YES,2021-06-17,2021-10-05,MID-CITY,B,M,NO,YES
22-37,2020-0567,FORCE,E,A/C,YES,2021-06-17,2021-10-05,MID-CITY,B,M,NO,YES
22-37,2020-0567,DISCRIMINATION,U,A,YES,2021-06-17,2021-10-05,MID-CITY,B,M,NO,YES
22-37,2020-0567,FORCE,E,A,YES,2021-06-17,2021-10-05,MID-CITY,B,M,NO,YES
22-37,2020-0567,DISCRIMINATION,U,A,YES,2021-06-17,2021-10-05,MID-CITY,B,M,NO,YES
22-37,2020-0567,FORCE,E,A,YES,2021-06-17,2021-10-05,MID-CITY,B,M,NO,YES
22-37,2020-0567,DISCRIMINATION,U,A,YES,2021-06-17,2021-10-05,MID-CITY,B,M,NO,YES
22-37,2020-0567,FORCE,E,A/C,YES,2021-06-17,2021-10-05,MID-CITY,B,M,NO,YES
22-37,2020-0567,FORCE,S,A,YES,2021-06-17,2021-10-05,MID-CITY,B,M,NO,YES
22-37,2020-0567,DISCRIMINATION,U,A,YES,2021-06-17,2021-10-05,MID-CITY,B,M,NO,YES
22-37,2020-0567,FORCE,E,A,YES,2021-06-17,2021-10-05,MID-CITY,B,M,NO,YES
22-37,2020-0567,DISCRIMINATION,U,A,YES,2021-06-17,2021-10-05,MID-CITY,B,M,NO,YES
22-37,2020-0567,OF2 PROCEDURE,A,A,YES,2021-06-17,2021-10-05,MID-CITY,B,M,NO,YES
22-38,2021-0105,DISCRIMINATION,U,A,YES,2021-05-19,2021-10-05,CENTRAL,W,F,NO,YES
22-38,2021-0105,COURTESY,U,A,YES,2021-05-19,2021-10-05,CENTRAL,W,F,NO,YES
22-39,2021-0062,DETENTION,E,A,YES,2021-07-22,2021-10-12,EASTERN,B,F,NO,YES
22-39,2021-0062,SEARCH,E,A,YES,2021-07-22,2021-10-12,EASTERN,B,F,NO,YES
22-39,2021-0062,COURTESY,U,A,YES,2021-07-22,2021-10-12,EASTERN,B,F,NO,YES
22-39,2021-0062,PROCEDURE,E,A,YES,2021-07-22,2021-10-12,EASTERN,B,F,NO,YES
22-39,2021-0062,SEARCH,E,A,YES,2021-07-22,2021-10-12,EASTERN,B,F,NO,YES
22-39,2021-0062,COURTESY,U,A,YES,2021-07-22,2021-10-12,EASTERN,B,F,NO,YES
22-39,2021-0062,DETENTION,E,A,YES,2021-07-22,2021-10-12,EASTERN,B,F,NO,YES
22-39,2021-0062,SEARCH,E,A,YES,2021-07-22,2021-10-12,EASTERN,B,F,NO,YES
22-39,2021-0062,COURTESY,U,A,YES,2021-07-22,2021-10-12,EASTERN,B,F,NO,YES
22-39,2021-0062,SEARCH,E,A,YES,2021-07-22,2021-10-12,EASTERN,B,F,NO,YES
22-39,2021-0062,COURTESY,U,A,YES,2021-07-22,2021-10-12,EASTERN,B,F,NO,YES
22-39,2021-0062,COURTESY,U,A,YES,2021-07-22,2021-10-12,EASTERN,B,F,NO,YES
22-39,2021-0062,SEARCH,E,A,YES,2021-07-22,2021-10-12,EASTERN,B,F,NO,YES
22-39,2021-0062,COURTESY,U,A,YES,2021-07-22,2021-10-12,EASTERN,B,F,NO,YES
22-40,2020-0754,DETENTION,E,A,YES,2021-04-08,2021-10-12,EASTERN,S,F,NO,YES
22-40,2020-0754,FORCE,U,A,YES,2021-04-08,2021-10-12,EASTERN,S,F,NO,YES
22-40,2020-0754,SEARCH,E,A,YES,2021-04-08,2021-10-12,EASTERN,S,F,NO,YES
22-40,2020-0754,COURTESY,U,A/C,YES,2021-04-08,2021-10-12,EASTERN,S,F,NO,YES
22-41,2020-0655,PROCEDURE,U,A,YES,2021-04-08,2021-10-12,EASTERN,H,M,NO,YES
22-41,2020-0655,COURTESY,U,A,YES,2021-04-08,2021-10-12,EASTERN,H,M,NO,YES
22-41,2020-0655,DISCRIMINATION,U,A,YES,2021-04-08,2021-10-12,EASTERN,H,M,NO,YES
22-42,2020-0143,DISCRIMINATION,U,A,YES,2020-12-01,2021-10-12,WESTERN,H,F,NO,YES
22-42,2020-0143,FORCE,E,A,YES,2020-12-01,2021-10-12,WESTERN,H,F,NO,YES
22-42,2020-0143,PROCEDURE,S,A,YES,2020-12-01,2021-10-12,WESTERN,H,F,NO,YES
22-42,2020-0143,OF 2PROCEDURE,S,A,YES,2020-12-01,2021-10-12,WESTERN,H,F,NO,YES
22-42,2020-0143,DISCRIMINATION,U,A,YES,2020-12-01,2021-10-12,WESTERN,H,F,NO,YES
22-42,2020-0143,PROCEDURE,S,A,YES,2020-12-01,2021-10-12,WESTERN,H,F,NO,YES
22-42,2020-0143,OF1 PROCEDURE,S,A,YES,2020-12-01,2021-10-12,WESTERN,H,F,NO,YES
22-42,2020-0143,DISCRIMINATION,U,A,YES,2020-12-01,2021-10-12,WESTERN,H,F,NO,YES
22-42,2020-0143,FORCE,S,A,YES,2020-12-01,2021-10-12,WESTERN,H,F,NO,YES
22-42,2020-0143,FORCE,E,A/C,YES,2020-12-01,2021-10-12,WESTERN,H,F,NO,YES
22-42,2020-0143,FORCE,S,A/C,YES,2020-12-01,2021-10-12,WESTERN,H,F,NO,YES
22-42,2020-0143,FORCE,E,A,YES,2020-12-01,2021-10-12,WESTERN,H,F,NO,YES
22-42,2020-0143,PROCEDURE,NS,A,YES,2020-12-01,2021-10-12,WESTERN,H,F,NO,YES
22-42,2020-0143,OF 1 PROCEDURE,S,A,YES,2020-12-01,2021-10-12,WESTERN,H,F,NO,YES
22-43,2020-0328,FORCE,E,A,YES,2021-01-15,2021-11-09,CENTRAL,UNK,M,NO,YES
22-43,2020-0328,OF1 PROCEDURE,S,A,YES,2021-01-15,2021-11-09,CENTRAL,UNK,M,NO,YES
22-43,2020-0328,OF2 PROCEDURE,S,A,YES,2021-01-15,2021-11-09,CENTRAL,UNK,M,NO,YES
22-43,2020-0328,OF3 PROCEDURE,S,A,YES,2021-01-15,2021-11-09,CENTRAL,UNK,M,NO,YES
22-43,2020-0328,OF4 PROCEDURE,S,A,YES,2021-01-15,2021-11-09,CENTRAL,UNK,M,NO,YES
22-44,2020-0704,DETENTION,E,A,YES,2021-03-24,2021-11-09,SOUTHEASTERN,B,F,NO,YES
22-44,2020-0704,DETENTION,E,A,YES,2021-03-24,2021-11-09,SOUTHEASTERN,B,F,NO,YES
22-44,2020-0704,COURTESY,U,A,YES,2021-03-24,2021-11-09,SOUTHEASTERN,B,F,NO,YES
22-44,2020-0704,DISCRIMINATION,NS,A,YES,2021-03-24,2021-11-09,SOUTHEASTERN,B,F,NO,YES
22-44,2020-0704,DISCRIMINATION,NS,A,YES,2021-03-24,2021-11-09,SOUTHEASTERN,B,F,NO,YES
22-44,2020-0704,DISCRIMINATION,NS,A,YES,2021-03-24,2021-11-09,SOUTHEASTERN,B,F,NO,YES
22-44,2020-0704,DISCRIMINATION,NS,A,YES,2021-03-24,2021-11-09,SOUTHEASTERN,B,F,NO,YES
22-44,2020-0704,DISCRIMINATION,NS,A,YES,2021-03-24,2021-11-09,SOUTHEASTERN,B,F,NO,YES
22-44,2020-0704,DISCRIMINATION,NS,A,YES,2021-03-24,2021-11-09,SOUTHEASTERN,B,F,NO,YES
22-44,2020-0704,DISCRIMINATION,NS,A,YES,2021-03-24,2021-11-09,SOUTHEASTERN,B,F,NO,YES
22-44,2020-0704,DISCRIMINATION,NS,A,YES,2021-03-24,2021-11-09,SOUTHEASTERN,B,F,NO,YES
22-44,2020-0704,DISCRIMINATION,NS,A,YES,2021-03-24,2021-11-09,SOUTHEASTERN,B,F,NO,YES
22-44,2020-0704,DISCRIMINATION,NS,A,YES,2021-03-24,2021-11-09,SOUTHEASTERN,B,F,NO,YES
22-44,2020-0704,DETENTION,E,A,YES,2021-03-24,2021-11-09,SOUTHEASTERN,B,F,NO,YES
22-44,2020-0704,SEARCH,E,A,YES,2021-03-24,2021-11-09,SOUTHEASTERN,B,F,NO,YES
22-44,2020-0704,DISCRIMINATION,NS,A,YES,2021-03-24,2021-11-09,SOUTHEASTERN,B,F,NO,YES
22-44,2020-0704,DISCRIMINATION,NS,A,YES,2021-03-24,2021-11-09,SOUTHEASTERN,B,F,NO,YES
22-44,2020-0704,DISCRIMINATION,NS,A,YES,2021-03-24,2021-11-09,SOUTHEASTERN,B,F,NO,YES
22-44,2020-0704,DISCRIMINATION,NS,A,YES,2021-03-24,2021-11-09,SOUTHEASTERN,B,F,NO,YES
22-44,2020-0704,DISCRIMINATION,NS,A,YES,2021-03-24,2021-11-09,SOUTHEASTERN,B,F,NO,YES
22-44,2020-0704,DISCRIMINATION,NS,A,YES,2021-03-24,2021-11-09,SOUTHEASTERN,B,F,NO,YES
22-44,2020-0704,DISCRIMINATION,NS,A,YES,2021-03-24,2021-11-09,SOUTHEASTERN,B,F,NO,YES
22-44,2020-0704,DISCRIMINATION,NS,A,YES,2021-03-24,2021-11-09,SOUTHEASTERN,B,F,NO,YES
22-44,2020-0704,DISCRIMINATION,NS,A,YES,2021-03-24,2021-11-09,SOUTHEASTERN,B,F,NO,YES
22-44,2020-0704,DISCRIMINATION,NS,A,YES,2021-03-24,2021-11-09,SOUTHEASTERN,B,F,NO,YES
22-44,2020-0704,DETENTION,E,A,YES,2021-03-24,2021-11-09,SOUTHEASTERN,B,F,NO,YES
22-44,2020-0704,COURTESY,U,A,YES,2021-03-24,2021-11-09,SOUTHEASTERN,B,F,NO,YES
22-45,2021-0228,SEARCH,E,A,YES,2021-07-20,2021-11-09,CENTRAL,H,M,YES,YES
22-45,2021-0228,DISCRIMINATION,NS,A,YES,2021-07-20,2021-11-09,CENTRAL,H,M,YES,YES
22-45,2021-0228,OF1 PROCEDURE,S,A,YES,2021-07-20,2021-11-09,CENTRAL,H,M,YES,YES
22-45,2021-0228,SEARCH,E,A,YES,2021-07-20,2021-11-09,CENTRAL,H,M,YES,YES
22-45,2021-0228,PROCEDURE,S,A,YES,2021-07-20,2021-11-09,CENTRAL,H,M,YES,YES
22-45,2021-0228,DISCRIMINATION,NS,A,YES,2021-07-20,2021-11-09,CENTRAL,H,M,YES,YES
22-45,2021-0228,OF2 PROCEDURE,S,A,YES,2021-07-20,2021-11-09,CENTRAL,H,M,YES,YES
22-46,2020-0760,ARREST,E,A,YES,2021-07-31,2021-11-16,MID-CITY,B,M,NO,YES
22-46,2020-0760,FORCE,E,A,YES,2021-07-31,2021-11-16,MID-CITY,B,M,NO,YES
22-46,2020-0760,PROCEDURE,NS,A,YES,2021-07-31,2021-11-16,MID-CITY,B,M,NO,YES
22-46,2020-0760,PROCEDURE,NS,A,YES,2021-07-31,2021-11-16,MID-CITY,B,M,NO,YES
22-46,2020-0760,DISCRIMINATION,U,A,YES,2021-07-31,2021-11-16,MID-CITY,B,M,NO,YES
22-46,2020-0760,OF3 PROCEDURE,S,A,YES,2021-07-31,2021-11-16,MID-CITY,B,M,NO,YES
22-46,2020-0760,OF2 PROCEDURE,S,A,YES,2021-07-31,2021-11-16,MID-CITY,B,M,NO,YES
22-46,2020-0760,ARREST,E,A,YES,2021-07-31,2021-11-16,MID-CITY,B,M,NO,YES
22-46,2020-0760,FORCE,E,A,YES,2021-07-31,2021-11-16,MID-CITY,B,M,NO,YES
22-46,2020-0760,PROCEDURE,NS,A,YES,2021-07-31,2021-11-16,MID-CITY,B,M,NO,YES
22-46,2020-0760,PROCEDURE,NS,A,YES,2021-07-31,2021-11-16,MID-CITY,B,M,NO,YES
22-46,2020-0760,DISCRIMINATION,U,A,YES,2021-07-31,2021-11-16,MID-CITY,B,M,NO,YES
22-46,2020-0760,OF1 PROCEDURE,S,A,YES,2021-07-31,2021-11-16,MID-CITY,B,M,NO,YES
22-47,2021-0135,DETENTION,E,A,YES,2021-08-27,2021-11-16,WESTERN,W,M,NO,YES
22-47,2021-0135,FORCE,E,A,YES,2021-08-27,2021-11-16,WESTERN,W,M,NO,YES
22-47,2021-0135,FORCE,S,A,YES,2021-08-27,2021-11-16,WESTERN,W,M,NO,YES
22-47,2021-0135,OF1 COURTESY,S,A,YES,2021-08-27,2021-11-16,WESTERN,W,M,NO,YES
22-47,2021-0135,DETENTION,E,A,YES,2021-08-27,2021-11-16,WESTERN,W,M,NO,YES
22-47,2021-0135,FORCE,E,A,YES,2021-08-27,2021-11-16,WESTERN,W,M,NO,YES
22-47,2021-0135,FORCE,S,A,YES,2021-08-27,2021-11-16,WESTERN,W,M,NO,YES
22-48,2020-0691,OIS,WP,A,YES,2021-09-23,2021-11-16,NORTHEASTERN,W,M,NO,YES
22-48,2020-0691,OF1 PROCEDURE,S,A,YES,2021-09-23,2021-11-16,NORTHEASTERN,W,M,NO,YES
22-49,2021-0039,CRIMINAL CONDUCT,U,A,YES,2021-03-17,2021-11-16,CENTRAL,B,M,NO,N/A
22-50,2020-0317,FORCE,E,A,YES,2021-10-19,2021-12-07,CENTRAL,W,M,NO,YES
22-51,2020-0798,FORCE,E,A,YES,2021-09-01,2021-12-07,EASTERN,B,F,NO,YES
22-51,2020-0798,FORCE,E,A,YES,2021-09-01,2021-12-07,EASTERN,B,F,NO,YES
22-51,2020-0798,FORCE,E,A,YES,2021-09-01,2021-12-07,EASTERN,B,F,NO,YES
22-51,2020-0798,DISCRIMINATION,NS,A,YES,2021-09-01,2021-12-07,EASTERN,B,F,NO,YES
22-52,2020-0102,DISCRIMINATION,U,A,YES,2021-05-06,2021-12-07,MID-CITY,W,M,NO,YES
22-53,2020-0780,ARREST,E,A,YES,2021-09-29,2021-12-07,CENTRAL,H,M,NO,YES
22-53,2020-0780,CRIMINAL CONDUCT,U,A,YES,2021-09-29,2021-12-07,CENTRAL,H,M,NO,YES
22-53,2020-0780,PROCEDURE,U,A,YES,2021-09-29,2021-12-07,CENTRAL,H,M,NO,YES
22-53,2020-0780,FORCE,S,A,YES,2021-09-29,2021-12-07,CENTRAL,H,M,NO,YES
22-53,2020-0780,FORCE,S,A,YES,2021-09-29,2021-12-07,CENTRAL,H,M,NO,YES
22-53,2020-0780,PROCEDURE,U,A,YES,2021-09-29,2021-12-07,CENTRAL,H,M,NO,YES
22-53,2020-0780,OF1 COURTESY,S,A,YES,2021-09-29,2021-12-07,CENTRAL,H,M,NO,YES
22-54,2021-0242,DETENTION,E,A,YES,2021-08-25,2021-12-07,EASTERN,UNK,UNK,NO,YES
22-54,2021-0242,DETENTION,E,A,YES,2021-08-25,2021-12-07,EASTERN,UNK,UNK,NO,YES
22-54,2021-0242,DETENTION,E,A,YES,2021-08-25,2021-12-07,EASTERN,UNK,UNK,NO,YES
22-54,2021-0242,DETENTION,E,A,YES,2021-08-25,2021-12-07,EASTERN,UNK,UNK,NO,YES
22-54,2021-0242,PROCEDURE,S,A,YES,2021-08-25,2021-12-07,EASTERN,UNK,UNK,NO,YES
22-54,2021-0242,PROCEDURE,S,A,YES,2021-08-25,2021-12-07,EASTERN,UNK,UNK,NO,YES
22-54,2021-0242,COURTESY,S,A,YES,2021-08-25,2021-12-07,EASTERN,UNK,UNK,NO,YES
22-54,2021-0242,PROCEDURE,S,A,YES,2021-08-25,2021-12-07,EASTERN,UNK,UNK,NO,YES
22-54,2021-0242,PROCEDURE,S,A,YES,2021-08-25,2021-12-07,EASTERN,UNK,UNK,NO,YES
22-54,2021-0242,COURTESY,S,A,YES,2021-08-25,2021-12-07,EASTERN,UNK,UNK,NO,YES
22-54,2021-0242,PROCEDURE,S,A,YES,2021-08-25,2021-12-07,EASTERN,UNK,UNK,NO,YES
22-54,2021-0242,PROCEDURE,S,A,YES,2021-08-25,2021-12-07,EASTERN,UNK,UNK,NO,YES
22-54,2021-0242,COURTESY,S,A,YES,2021-08-25,2021-12-07,EASTERN,UNK,UNK,NO,YES
22-54,2021-0242,PROCEDURE,S,A,YES,2021-08-25,2021-12-07,EASTERN,UNK,UNK,NO,YES
22-54,2021-0242,PROCEDURE,S,A,YES,2021-08-25,2021-12-07,EASTERN,UNK,UNK,NO,YES
22-54,2021-0242,COURTESY,S,A,YES,2021-08-25,2021-12-07,EASTERN,UNK,UNK,NO,YES
22-55,2021-0292,DETENTION,E,A,YES,2021-10-04,2022-01-04,SOUTHEASTERN,B,M,NO,YES
22-55,2021-0292,SEARCH,E,A,YES,2021-10-04,2022-01-04,SOUTHEASTERN,B,M,NO,YES
22-55,2021-0292,SEARCH,E,A,YES,2021-10-04,2022-01-04,SOUTHEASTERN,B,M,NO,YES
22-55,2021-0292,DISCRIMINATION,U,A,YES,2021-10-04,2022-01-04,SOUTHEASTERN,B,M,NO,YES
22-55,2021-0292,DETENTION,E,A,YES,2021-10-04,2022-01-04,SOUTHEASTERN,B,M,NO,YES
22-55,2021-0292,SEARCH,E,A,YES,2021-10-04,2022-01-04,SOUTHEASTERN,B,M,NO,YES
22-55,2021-0292,DISCRIMINATION,U,A,YES,2021-10-04,2022-01-04,SOUTHEASTERN,B,M,NO,YES
22-56,2021-0339,DETENTION,E,A,YES,2021-08-19,2022-01-04,CENTRAL,B,M,NO,YES
22-56,2021-0339,DISCRIMINATION,U,A,YES,2021-08-19,2022-01-04,CENTRAL,B,M,NO,YES
22-56,2021-0339,DETENTION,E,A,YES,2021-08-19,2022-01-04,CENTRAL,B,M,NO,YES
22-56,2021-0339,PROCEDURE,U,A,YES,2021-08-19,2022-01-04,CENTRAL,B,M,NO,YES
22-56,2021-0339,DISCRIMINATION,U,A,YES,2021-08-19,2022-01-04,CENTRAL,B,M,NO,YES
22-57,2020-0428,ARREST,E,A,YES,2021-06-24,2022-01-04,WESTERN,W,F,NO,YES
22-57,2020-0428,ARREST,E,A,YES,2021-06-24,2022-01-04,WESTERN,W,F,NO,YES
22-57,2020-0428,SEARCH,E,A,YES,2021-06-24,2022-01-04,WESTERN,W,F,NO,YES
22-58,2020-0731,ARREST,E,A,YES,2021-04-08,2022-01-04,WESTERN,UNK,F,NO,YES
22-58,2020-0731,DISCRIMINATION,U,A,YES,2021-04-08,2022-01-04,WESTERN,UNK,F,NO,YES
22-58,2020-0731,ARREST,E,A,YES,2021-04-08,2022-01-04,WESTERN,UNK,F,NO,YES
22-58,2020-0731,DISCRIMINATION,U,A,YES,2021-04-08,2022-01-04,WESTERN,UNK,F,NO,YES
22-59,2020-0721,ARREST,E,A,YES,2021-06-17,2022-01-04,NORTHERN,W,M,NO,YES
22-59,2020-0721,FORCE,E,A,YES,2021-06-17,2022-01-04,NORTHERN,W,M,NO,YES
22-59,2020-0721,FORCE,E,A,YES,2021-06-17,2022-01-04,NORTHERN,W,M,NO,YES
22-59,2020-0721,PROCEDURE,E,A,YES,2021-06-17,2022-01-04,NORTHERN,W,M,NO,YES
22-59,2020-0721,ARREST,E,A,YES,2021-06-17,2022-01-04,NORTHERN,W,M,NO,YES
22-59,2020-0721,FORCE,E,A,YES,2021-06-17,2022-01-04,NORTHERN,W,M,NO,YES
22-59,2020-0721,FORCE,E,A,YES,2021-06-17,2022-01-04,NORTHERN,W,M,NO,YES
22-59,2020-0721,PROCEDURE,E,A,YES,2021-06-17,2022-01-04,NORTHERN,W,M,NO,YES
22-60,2021-0124,DETENTION,E,A,YES,2021-06-07,2022-01-04,NORTHEASTERN,H,F,NO,YES
22-60,2021-0124,FORCE,U,A,YES,2021-06-07,2022-01-04,NORTHEASTERN,H,F,NO,YES
22-60,2021-0124,FORCE,U,A,YES,2021-06-07,2022-01-04,NORTHEASTERN,H,F,NO,YES
22-60,2021-0124,DISCRIMINATION,U,A,YES,2021-06-07,2022-01-04,NORTHEASTERN,H,F,NO,YES
22-60,2021-0124,OF1 PROCEDURE,S,A,YES,2021-06-07,2022-01-04,NORTHEASTERN,H,F,NO,YES
22-60,2021-0124,DETENTION,E,A,YES,2021-06-07,2022-01-04,NORTHEASTERN,H,F,NO,YES
22-60,2021-0124,FORCE,U,A,YES,2021-06-07,2022-01-04,NORTHEASTERN,H,F,NO,YES
22-60,2021-0124,FORCE,U,A,YES,2021-06-07,2022-01-04,NORTHEASTERN,H,F,NO,YES
22-60,2021-0124,DISCRIMINATION,U,A,YES,2021-06-07,2022-01-04,NORTHEASTERN,H,F,NO,YES
22-60,2021-0124,OF1 PROCEDURE,S,A,YES,2021-06-07,2022-01-04,NORTHEASTERN,H,F,NO,YES
22-60,2021-0124,DETENTION,E,A,YES,2021-06-07,2022-01-04,NORTHEASTERN,H,F,NO,YES
22-60,2021-0124,FORCE,U,A,YES,2021-06-07,2022-01-04,NORTHEASTERN,H,F,NO,YES
22-60,2021-0124,PROCEDURE,S,A,YES,2021-06-07,2022-01-04,NORTHEASTERN,H,F,NO,YES
22-60,2021-0124,DISCRIMINATION,U,A,YES,2021-06-07,2022-01-04,NORTHEASTERN,H,F,NO,YES
22-60,2021-0124,OF1 PROCEDURE,S,A,YES,2021-06-07,2022-01-04,NORTHEASTERN,H,F,NO,YES
22-60,2021-0124,DETENTION,E,A,YES,2021-06-07,2022-01-04,NORTHEASTERN,H,F,NO,YES
22-60,2021-0124,FORCE,U,A,YES,2021-06-07,2022-01-04,NORTHEASTERN,H,F,NO,YES
22-60,2021-0124,PROCEDURE,S,A,YES,2021-06-07,2022-01-04,NORTHEASTERN,H,F,NO,YES
22-60,2021-0124,DISCRIMINATION,U,A,YES,2021-06-07,2022-01-04,NORTHEASTERN,H,F,NO,YES
22-60,2021-0124,OF1 PROCEDURE,S,A,YES,2021-06-07,2022-01-04,NORTHEASTERN,H,F,NO,YES
22-61,2021-0270,FORCE,E,A,YES,2021-10-25,2022-01-11,NORTHERN,W,F,NO,YES
22-61,2021-0270,FORCE,E,A,YES,2021-10-25,2022-01-11,NORTHERN,W,F,NO,YES
22-61,2021-0270,FORCE,S,A,YES,2021-10-25,2022-01-11,NORTHERN,W,F,NO,YES
22-62,2021-0458,SEARCH,E,A,YES,2021-12-09,2022-01-11,SOUTHEASTERN,B,F,NO,YES
22-62,2021-0458,DETENTION,E,A/C,YES,2021-12-09,2022-01-11,SOUTHEASTERN,B,F,NO,YES
22-63,2021-0218,DETENTION,E,A,YES,2021-06-14,2022-01-18,EASTERN,W,M,NO,YES
22-63,2021-0218,PROCEDURE,U,A,YES,2021-06-14,2022-01-18,EASTERN,W,M,NO,YES
22-64,2021-0003,FORCE,E,A,YES,2021-07-10,2022-01-18,WESTERN,H,F,NO,YES
22-65,2021-0215,PROCEDURE,E,A,YES,2021-11-01,2022-01-18,WESTERN,H,F,NO,YES
22-65,2021-0215,COURTESY,U,A,YES,2021-11-01,2022-01-18,WESTERN,H,F,NO,YES
22-65,2021-0215,DETENTION,E,A,YES,2021-11-01,2022-01-18,WESTERN,H,F,NO,YES
22-65,2021-0215,FORCE,E,A,YES,2021-11-01,2022-01-18,WESTERN,H,F,NO,YES
22-65,2021-0215,COURTESY,U,A,YES,2021-11-01,2022-01-18,WESTERN,H,F,NO,YES
22-65,2021-0215,DISCRIMINATION,U,A,YES,2021-11-01,2022-01-18,WESTERN,H,F,NO,YES
22-65,2021-0215,DETENTION,E,A,YES,2021-11-01,2022-01-18,WESTERN,H,F,NO,YES
22-65,2021-0215,FORCE,E,A,YES,2021-11-01,2022-01-18,WESTERN,H,F,NO,YES
22-65,2021-0215,COURTESY,U,A,YES,2021-11-01,2022-01-18,WESTERN,H,F,NO,YES
22-65,2021-0215,DISCRIMINATION,U,A,YES,2021-11-01,2022-01-18,WESTERN,H,F,NO,YES
22-65,2021-0215,DETENTION,E,A,YES,2021-11-01,2022-01-18,WESTERN,H,F,NO,YES
22-65,2021-0215,COURTESY,U,A,YES,2021-11-01,2022-01-18,WESTERN,H,F,NO,YES
22-65,2021-0215,DISCRIMINATION,U,A,YES,2021-11-01,2022-01-18,WESTERN,H,F,NO,YES
22-65,2021-0215,DETENTION,E,A,YES,2021-11-01,2022-01-18,WESTERN,H,F,NO,YES
22-65,2021-0215,FORCE,E,A,YES,2021-11-01,2022-01-18,WESTERN,H,F,NO,YES
22-65,2021-0215,COURTESY,U,A,YES,2021-11-01,2022-01-18,WESTERN,H,F,NO,YES
22-65,2021-0215,DISCRIMINATION,U,A,YES,2021-11-01,2022-01-18,WESTERN,H,F,NO,YES
22-65,2021-0215,DISCRIMINATION,U,A,YES,2021-11-01,2022-01-18,WESTERN,H,F,NO,YES
22-66,2021-0045,ARREST,E,A,YES,2021-09-29,2022-01-18,WESTERN,H,M,NO,YES
22-66,2021-0045,COURTESY,E,A,YES,2021-09-29,2022-01-18,WESTERN,H,M,NO,YES
22-66,2021-0045,PROCEDURE,U,A,YES,2021-09-29,2022-01-18,WESTERN,H,M,NO,YES
22-66,2021-0045,PROCEDURE,NS,A,YES,2021-09-29,2022-01-18,WESTERN,H,M,NO,YES
22-66,2021-0045,PROCEDURE,E,A,YES,2021-09-29,2022-01-18,WESTERN,H,M,NO,YES
22-66,2021-0045,COURTESY,E,A,YES,2021-09-29,2022-01-18,WESTERN,H,M,NO,YES
22-66,2021-0045,PROCEDURE,E,A,YES,2021-09-29,2022-01-18,WESTERN,H,M,NO,YES
22-66,2021-0045,ARREST,E,A,YES,2021-09-29,2022-01-18,WESTERN,H,M,NO,YES
22-66,2021-0045,DISCRIMINATION,U,A,YES,2021-09-29,2022-01-18,WESTERN,H,M,NO,YES
22-66,2021-0045,COURTESY,E,A,YES,2021-09-29,2022-01-18,WESTERN,H,M,NO,YES
22-66,2021-0045,PROCEDURE,U,A,YES,2021-09-29,2022-01-18,WESTERN,H,M,NO,YES
22-66,2021-0045,PROCEDURE,NS,A,YES,2021-09-29,2022-01-18,WESTERN,H,M,NO,YES
22-66,2021-0045,PROCEDURE,E,A,YES,2021-09-29,2022-01-18,WESTERN,H,M,NO,YES
22-67,2021-0016,DETENTION,E,A,YES,2021-07-10,2022-01-18,WESTERN,UNK,M,,YES
22-67,2021-0016,PROCEDURE,E,A,YES,2021-07-10,2022-01-18,WESTERN,UNK,M,,YES
22-67,2021-0016,SEARCH,E,A,YES,2021-07-10,2022-01-18,WESTERN,UNK,M,,YES
22-67,2021-0016,PROCEDURE,U,A,YES,2021-07-10,2022-01-18,WESTERN,UNK,M,,YES
22-67,2021-0016,DETENTION,E,A,YES,2021-07-10,2022-01-18,WESTERN,UNK,M,,YES
22-67,2021-0016,PROCEDURE,E,A,YES,2021-07-10,2022-01-18,WESTERN,UNK,M,,YES
22-67,2021-0016,SEARCH,E,A,YES,2021-07-10,2022-01-18,WESTERN,UNK,M,,YES
22-67,2021-0016,PROCEDURE,U,A,YES,2021-07-10,2022-01-18,WESTERN,UNK,M,,YES
22-67,2021-0016,DETENTION,E,A,YES,2021-07-10,2022-01-18,WESTERN,UNK,M,,YES
22-67,2021-0016,PROCEDURE,U,A,YES,2021-07-10,2022-01-18,WESTERN,UNK,M,,YES
22-67,2021-0016,DETENTION,E,A,YES,2021-07-10,2022-01-18,WESTERN,UNK,M,,YES
22-67,2021-0016,PROCEDURE,U,A,YES,2021-07-10,2022-01-18,WESTERN,UNK,M,,YES
22-67,2021-0016,PROCEDURE,E,A,YES,2021-07-10,2022-01-18,WESTERN,UNK,M,,YES
22-67,2021-0016,PROCEDURE,E,A,YES,2021-07-10,2022-01-18,WESTERN,UNK,M,,YES
22-67,2021-0016,PROCEDURE,E,A,YES,2021-07-10,2022-01-18,WESTERN,UNK,M,,YES
22-67,2021-0016,PROCEDURE,E,A,YES,2021-07-10,2022-01-18,WESTERN,UNK,M,,YES
22-68,2021-0489,FORCE,E,A/C,NO,2021-11-18,2022-02-01,EASTERN,W,M,YES,YES
22-68,2021-0489,DISCRIMINATION,NS,A,NO,2021-11-18,2022-02-01,EASTERN,W,M,YES,YES
22-68,2021-0489,FORCE,E,A/C,NO,2021-11-18,2022-02-01,EASTERN,W,M,YES,YES
